"sha256","bytes","relative_path"
"E48BD8DBF1F28AD145A8AAF258BD87F93AE3E7BCB1D409A4F8637DC23420CECC","594965","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\figures\Figure5_regulatory_evidence.png"
"E48BD8DBF1F28AD145A8AAF258BD87F93AE3E7BCB1D409A4F8637DC23420CECC","594965","phase17_v7\gateC8B\20260821_editorial_literature_preflight\figures\Figure5_regulatory_evidence.png"
"E4CE7ABBA89F84F3BB0CEA6A47AE69D30E6F077B10288A45CC89AC8728C4EC02","1261","_phase17_review_pack\20260806_120548\payload\03_results\gse163121_bcell_validation\tables\gse163121_marker_summary_by_disease.csv"
"E4CE7ABBA89F84F3BB0CEA6A47AE69D30E6F077B10288A45CC89AC8728C4EC02","1261","03_results\gse163121_bcell_validation\tables\gse163121_marker_summary_by_disease.csv"
"E4CE7ABBA89F84F3BB0CEA6A47AE69D30E6F077B10288A45CC89AC8728C4EC02","1261","04_submission\package_genome_medicine_2026-07-22\tables_validation\GSE163121_marker_summary_by_disease.csv"
"E4CE7ABBA89F84F3BB0CEA6A47AE69D30E6F077B10288A45CC89AC8728C4EC02","1261","04_submission\package_working\tables_validation\GSE163121_marker_summary_by_disease.csv"
"E522EFEA6D1677066F4D1D07790B0E7BE22F42D3D2D8908405EF13F6CE08C3D4","2881","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\05_make_bcell_composition_tables.py"
"E522EFEA6D1677066F4D1D07790B0E7BE22F42D3D2D8908405EF13F6CE08C3D4","2881","02_analysis\scripts\05_make_bcell_composition_tables.py"
"E5C47810DDF0B1F058D093756670DAC60560351FE3F478A09BE2A0B759122FD6","1616","_phase17_review_pack\20260806_120548\payload\04_submission\manuscript_structure_qc\manuscript_v5_genome_medicine_targeted_structure_qc_2026-07-27.md"
"E5C47810DDF0B1F058D093756670DAC60560351FE3F478A09BE2A0B759122FD6","1616","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\internal_qc\manuscript_structure_qc_2026-07-27.md"
"E5C47810DDF0B1F058D093756670DAC60560351FE3F478A09BE2A0B759122FD6","1616","04_submission\manuscript_structure_qc\manuscript_v5_genome_medicine_targeted_structure_qc_2026-07-27.md"
"E5C47810DDF0B1F058D093756670DAC60560351FE3F478A09BE2A0B759122FD6","1616","04_submission\package_genome_medicine_2026-07-27\internal_qc\manuscript_structure_qc_2026-07-27.md"
"E5C47810DDF0B1F058D093756670DAC60560351FE3F478A09BE2A0B759122FD6","1616","04_submission\package_genome_medicine_2026-07-31\internal_qc\manuscript_structure_qc_2026-07-27.md"
"E5D4B84F6CAB6BDBADD5893E7F4BEF41246888064509712DE0BD58496E43B6CC","291600","04_submission\document_qc\research_proposal_v14_2026-08-10_corrected_qc_r2\page-10.png"
"E5D4B84F6CAB6BDBADD5893E7F4BEF41246888064509712DE0BD58496E43B6CC","291600","04_submission\document_qc\research_proposal_v14_2026-08-10_final_qc\page-10.png"
"E5D4B84F6CAB6BDBADD5893E7F4BEF41246888064509712DE0BD58496E43B6CC","291600","04_submission\document_qc\research_proposal_v14_2026-08-10_final\page-10.png"
"E5D4B84F6CAB6BDBADD5893E7F4BEF41246888064509712DE0BD58496E43B6CC","291600","04_submission\document_qc\research_proposal_v14_2026-08-10_r2\page-10.png"
"E66E5007B26F1A7E4C4FFB7CCC4AF20A98194B04EE120C890B7C7095443BBC3B","707","_phase17_review_pack\20260806_120548\payload\03_results\regulatory_evidence\tables\GCST005831_colocalisation_method_metadata.json"
"E66E5007B26F1A7E4C4FFB7CCC4AF20A98194B04EE120C890B7C7095443BBC3B","707","03_results\regulatory_evidence\tables\GCST005831_colocalisation_method_metadata.json"
"E688328B8CFE8C3640EC96F29AA3A1E903C4BC14AD50E2CD93DF218A6D1E387F","22571","_phase17_review_pack\20260806_120548\payload\01_manuscript\manuscript_v4_nature_style_refined.md"
"E688328B8CFE8C3640EC96F29AA3A1E903C4BC14AD50E2CD93DF218A6D1E387F","22571","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\main_text\manuscript_v4_nature_style_refined_source.md"
"E688328B8CFE8C3640EC96F29AA3A1E903C4BC14AD50E2CD93DF218A6D1E387F","22571","01_manuscript\manuscript_v4_nature_style_refined.md"
"E688328B8CFE8C3640EC96F29AA3A1E903C4BC14AD50E2CD93DF218A6D1E387F","22571","04_submission\package_genome_medicine_2026-07-27\main_text\manuscript_v4_nature_style_refined_source.md"
"E688328B8CFE8C3640EC96F29AA3A1E903C4BC14AD50E2CD93DF218A6D1E387F","22571","04_submission\package_genome_medicine_2026-07-31\main_text\manuscript_v4_nature_style_refined_source.md"
"E6C242C50F648A4C735983CA378E73826E9EBC768A17C1FD18F61DA41D446CDF","3717","04_submission\journal_submission\additional_files\regulator_sensitivity\07_ROUND6_OVERLAP_DEPLETION_ADVISOR_REVIEW.md"
"E6C242C50F648A4C735983CA378E73826E9EBC768A17C1FD18F61DA41D446CDF","3717","phase17_v7\round6_q1_robustness\20260825_overlap_depletion\07_ROUND6_OVERLAP_DEPLETION_ADVISOR_REVIEW.md"
"E7CDEF1E4287A3E9CF438C763E59D9BBC60FF709F943D2CF83AA0C539F49DB49","1598","_phase17_review_pack\20260806_120548\payload\01_manuscript\figure5_v1_legend_draft.md"
"E7CDEF1E4287A3E9CF438C763E59D9BBC60FF709F943D2CF83AA0C539F49DB49","1598","01_manuscript\figure5_v1_legend_draft.md"
"E825A4D841E3A15054E09AA8776D67B7FCF3D1C043EA5050D2C297CDEC4DBEF1","1264","_phase17_review_pack\20260806_120548\payload\00_project_management\pdf_inventory_active_2026-06-22.csv"
"E825A4D841E3A15054E09AA8776D67B7FCF3D1C043EA5050D2C297CDEC4DBEF1","1264","00_project_management\pdf_inventory_active_2026-06-22.csv"
"E82ED98B8C81BF7570A8AC805CB2D11685414583C4327145D0F829DAB7136B5D","1021","04_submission\journal_submission_im\reproducibility\CITATION.cff"
"E82ED98B8C81BF7570A8AC805CB2D11685414583C4327145D0F829DAB7136B5D","1021","04_submission\journal_submission\reproducibility\CITATION.cff"
"E82ED98B8C81BF7570A8AC805CB2D11685414583C4327145D0F829DAB7136B5D","1021","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\reproducibility\CITATION.cff"
"E82ED98B8C81BF7570A8AC805CB2D11685414583C4327145D0F829DAB7136B5D","1021","CITATION.cff"
"E8E87052E4B2A1F7B2BF32F54F025DD83391234C26C2ED4346A341B7CE81F920","3286530","04_submission\package_genome_medicine_gateC8S_2026-08-21\internal_qc\wps_render_supplement\Additional_file_1_Supplementary_Information_GateC8S_WPS.pdf"
"E8E87052E4B2A1F7B2BF32F54F025DD83391234C26C2ED4346A341B7CE81F920","3286530","04_submission\package_genome_medicine_gateC8S_2026-08-21\review_copies\Additional_file_1_Supplementary_Information_GateC8S_WPS.pdf"
"E8FB60CEFE1BD9D80B89720B0A1712AD4910C35F0089D451A701FB6633D04675","111978","_phase17_review_pack\20260806_120548\payload\03_results\figure4_covariate_sensitivity\tables\donor_metadata_covariates.csv"
"E8FB60CEFE1BD9D80B89720B0A1712AD4910C35F0089D451A701FB6633D04675","111978","03_results\figure4_covariate_sensitivity\tables\donor_metadata_covariates.csv"
"E98568DE486D460EE4C11E7B65F232CE58D0051F8EC30FCED536B10B969AFF92","75991","_phase17_review_pack\20260806_120548\payload\03_results\first_pass_bcell_full\figures\dotplot__bcell_marker_dotplot.png"
"E98568DE486D460EE4C11E7B65F232CE58D0051F8EC30FCED536B10B969AFF92","75991","03_results\first_pass_bcell_full\figures\dotplot__bcell_marker_dotplot.png"
"E9FC990DE1B752DB2D0B3CEB06C2F32659C084B75975C73F5506B7CD5B605EAF","330","_phase17_review_pack\20260806_120548\payload\04_submission\manuscript_structure_qc\manuscript_v4_nature_style_refined_structure_qc_2026-07-22.csv"
"E9FC990DE1B752DB2D0B3CEB06C2F32659C084B75975C73F5506B7CD5B605EAF","330","04_submission\manuscript_structure_qc\manuscript_v4_nature_style_refined_structure_qc_2026-07-22.csv"
"EA9C65A109859C0B331A72FC4771AB23009A5D61D8B75012A1611F9A4FD43C42","371920","04_submission\.docx_render_qa\Manuscript\contact_input\final-page-03.png"
"EA9C65A109859C0B331A72FC4771AB23009A5D61D8B75012A1611F9A4FD43C42","371920","04_submission\.docx_render_qa\Manuscript\page-3.png"
"EAB43E86F8D4D97FEBEFA8385BE4D6D6407F4500E69BED588A28765E20E8B13A","4071","_phase17_review_pack\20260806_120548\payload\01_manuscript\pitch_and_abstracts.md"
"EAB43E86F8D4D97FEBEFA8385BE4D6D6407F4500E69BED588A28765E20E8B13A","4071","01_manuscript\pitch_and_abstracts.md"
"EB104912FF0DC6553A7D188D4EADE7731A9C2DD64A1B7390DFB27F390D69788D","1012","04_submission\journal_submission_im\reproducibility\build_submission_package.ps1"
"EB104912FF0DC6553A7D188D4EADE7731A9C2DD64A1B7390DFB27F390D69788D","1012","04_submission\journal_submission\reproducibility\build_submission_package.ps1"
"EB104912FF0DC6553A7D188D4EADE7731A9C2DD64A1B7390DFB27F390D69788D","1012","audit_tools\build_submission_package.ps1"
"EB10AC5CFA19956463C315567A829A2C2B6A37753C89CBB1855655DBF62C5F38","1306","04_submission\journal_submission\additional_files\regulator_sensitivity\03_ULM_LEAVE_ONE_TARGET_SUMMARY.csv"
"EB10AC5CFA19956463C315567A829A2C2B6A37753C89CBB1855655DBF62C5F38","1306","phase17_v7\round6_q1_robustness\20260825_overlap_depletion\03_ULM_LEAVE_ONE_TARGET_SUMMARY.csv"
"EB8293AC8B2B4EDBF3AD25CB513C949C835848BFE52A00879C6B32761D36DA27","2408","04_submission\journal_target_decision_gateC8_2026-08-20.md"
"EB8293AC8B2B4EDBF3AD25CB513C949C835848BFE52A00879C6B32761D36DA27","2408","04_submission\package_genome_medicine_gateC8_2026-08-20\submission_docs\journal_target_decision_gateC8_2026-08-20.md"
"EB8752A672801AC681A3CF733E2FCDD1C30D7ADB3A8759910680E898AE971B82","5870","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\internal_qc\manuscript_evidence_table_2026-07-27.csv"
"EB8752A672801AC681A3CF733E2FCDD1C30D7ADB3A8759910680E898AE971B82","5870","04_submission\manuscript_evidence_table_2026-07-27.csv"
"EB8752A672801AC681A3CF733E2FCDD1C30D7ADB3A8759910680E898AE971B82","5870","04_submission\package_genome_medicine_2026-07-27\internal_qc\manuscript_evidence_table_2026-07-27.csv"
"EB8752A672801AC681A3CF733E2FCDD1C30D7ADB3A8759910680E898AE971B82","5870","04_submission\package_genome_medicine_2026-07-31\internal_qc\manuscript_evidence_table_2026-07-27.csv"
"EBD609A4A9EDEE890B1646CBB408C5722C971DFF9E8FFDB5638A8D7C33C01DBC","209475","04_submission\journal_submission_im\internal_qc\wps_render_supplement\contact_sheet_supplement_10-13.png"
"EBD609A4A9EDEE890B1646CBB408C5722C971DFF9E8FFDB5638A8D7C33C01DBC","209475","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_supplement\contact_sheet_supplement_10-13.png"
"ED78E6915F180F2458826DF56E301974109C119CF0254EEED5E2E6D4A2E9DDF6","825","_phase17_review_pack\20260806_120548\payload\Data\external_regulatory\GCST005831\29848360-GCST005831-EFO_0002690.h.tsv.gz-meta.yaml"
"ED78E6915F180F2458826DF56E301974109C119CF0254EEED5E2E6D4A2E9DDF6","825","Data\external_regulatory\GCST005831\29848360-GCST005831-EFO_0002690.h.tsv.gz-meta.yaml"
"EDE8BAD8628AAB0473C5BE16CACE66C16E88D8FA9E9222BF6AE95151229BEF10","1118","audit_tools\6013RP_phase17_preflight_toolkit_2026-08-06\README_6013RP_phase17_preflight.md"
"EDE8BAD8628AAB0473C5BE16CACE66C16E88D8FA9E9222BF6AE95151229BEF10","1118","audit_tools\README_6013RP_phase17_preflight.md"
"EEB835BAD5ED874AB130EF05CDA75154DBE5BCC6CA88EAE7AA5C7C20F5D25D39","54763","04_submission\package_genome_medicine_gateC8R_2026-08-20\figures\Figure5_regulatory_evidence.pdf"
"EEB835BAD5ED874AB130EF05CDA75154DBE5BCC6CA88EAE7AA5C7C20F5D25D39","54763","phase17_v7\gateC8R\20260820_pre_submission_repair\figures\Figure5_regulatory_evidence.pdf"
"EF486F911AB17BF296EAA88CEFE6352F4ECBB941219642004A25345EFDB4A35E","9281","04_submission\package_genome_medicine_gateC8R_2026-08-20\MANIFEST_SHA256.csv"
"EF486F911AB17BF296EAA88CEFE6352F4ECBB941219642004A25345EFDB4A35E","9281","phase17_v7\gateC8R\20260820_pre_submission_repair\08_GATE_C8R_INTEGRITY_MANIFEST.csv"
"EFA07FA3A527CC1D30DE4EF691715CEFCDA25DAD9D30B563929902129B0753F6","16782814","_phase17_review_pack\20260806_120548\payload\03_results\onek1k_bcell_reference_context\tables\onek1k_bcell_cell_program_scores.csv"
"EFA07FA3A527CC1D30DE4EF691715CEFCDA25DAD9D30B563929902129B0753F6","16782814","03_results\onek1k_bcell_reference_context\tables\onek1k_bcell_cell_program_scores.csv"
"EFEF28C78A22E52D84E3193B610834295523192B7ABA8528B275C8BCAD263201","501","_phase17_review_pack\20260806_120548\payload\03_results\first_pass_bcell_full\marker_refinement\tables\raw_count_marker_genes_present.csv"
"EFEF28C78A22E52D84E3193B610834295523192B7ABA8528B275C8BCAD263201","501","03_results\first_pass_bcell_full\marker_refinement\tables\raw_count_marker_genes_present.csv"
"F02A8C8252DD395B0A66E0331E0C3BCC02A6F8240A33F4B12367C0F45377612C","21945","_phase17_review_pack\20260806_120548\payload\02_analysis\scripts\30_run_gse135779_bcell_validation.py"
"F02A8C8252DD395B0A66E0331E0C3BCC02A6F8240A33F4B12367C0F45377612C","21945","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\30_run_gse135779_bcell_validation.py"
"F02A8C8252DD395B0A66E0331E0C3BCC02A6F8240A33F4B12367C0F45377612C","21945","02_analysis\scripts\30_run_gse135779_bcell_validation.py"
"F02A8C8252DD395B0A66E0331E0C3BCC02A6F8240A33F4B12367C0F45377612C","21945","04_submission\package_genome_medicine_2026-07-27\analysis_code\scripts\30_run_gse135779_bcell_validation.py"
"F02A8C8252DD395B0A66E0331E0C3BCC02A6F8240A33F4B12367C0F45377612C","21945","04_submission\package_genome_medicine_2026-07-31\analysis_code\scripts\30_run_gse135779_bcell_validation.py"
"F0325245CF17ACAC173D91E3B23F0867FA04FFE29F19903E9630B0B4662C3E97","40291","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\portal_upload_required\Cover_Letter.docx"
"F0325245CF17ACAC173D91E3B23F0867FA04FFE29F19903E9630B0B4662C3E97","40291","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\submission_docs\Cover_Letter.docx"
"F0F722DAD4FF20E45C55A797DAA8CB5AF252A9DB3A92D059FA24A5667F841D8B","3363","_phase17_review_pack\20260806_120548\payload\01_manuscript\proposal_latex_source\.gitignore"
"F0F722DAD4FF20E45C55A797DAA8CB5AF252A9DB3A92D059FA24A5667F841D8B","3363","01_manuscript\proposal_latex_source\.gitignore"
"F1118565982B0DF7CA58CA974BDA81A80F480FC6CE2A552EAFFF5D81DF97B75B","289","phase17_v7\gateC2B1\_software_tests\residual_checkpoint_review_20260810\11_residual_doublet_module_coverage.csv"
"F1118565982B0DF7CA58CA974BDA81A80F480FC6CE2A552EAFFF5D81DF97B75B","289","phase17_v7\gateC2B1\20260810_171000_full_library_doublets\11_residual_doublet_module_coverage.csv"
"F1C252F3F0C715DC5D3027D201AE69BA122D62195CB281BEE17DDBFD9AB7677F","114200","_phase17_review_pack\20260806_120548\payload\03_results\first_pass_bcell_full\tables\composition\donor_cluster_fractions.csv"
"F1C252F3F0C715DC5D3027D201AE69BA122D62195CB281BEE17DDBFD9AB7677F","114200","03_results\first_pass_bcell_full\tables\composition\donor_cluster_fractions.csv"
"F1FD4BAD115C24AB6445B2C4ABF54A1B3DB889886382FCB42A95805FA9858381","64247","_phase17_review_pack\20260806_120548\payload\03_results\gse135779_bcell_validation\figures\figure6_gse135779_large_cohort_validation.pdf"
"F1FD4BAD115C24AB6445B2C4ABF54A1B3DB889886382FCB42A95805FA9858381","64247","_phase17_review_pack\20260806_120548\payload\04_submission\advisor_report_2026-07-31\selected_results\figures_main\Figure_6_gse135779_large_cohort_validation.pdf"
"F1FD4BAD115C24AB6445B2C4ABF54A1B3DB889886382FCB42A95805FA9858381","64247","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\figures_main\Figure_6_gse135779_large_cohort_validation.pdf"
"F1FD4BAD115C24AB6445B2C4ABF54A1B3DB889886382FCB42A95805FA9858381","64247","03_results\gse135779_bcell_validation\figures\figure6_gse135779_large_cohort_validation.pdf"
"F1FD4BAD115C24AB6445B2C4ABF54A1B3DB889886382FCB42A95805FA9858381","64247","04_submission\advisor_report_2026-07-31\selected_results\figures_main\Figure_6_gse135779_large_cohort_validation.pdf"
"F1FD4BAD115C24AB6445B2C4ABF54A1B3DB889886382FCB42A95805FA9858381","64247","04_submission\package_genome_medicine_2026-07-27\figures_main\Figure_6_gse135779_large_cohort_validation.pdf"
"F1FD4BAD115C24AB6445B2C4ABF54A1B3DB889886382FCB42A95805FA9858381","64247","04_submission\package_genome_medicine_2026-07-31\figures_main\Figure_6_gse135779_large_cohort_validation.pdf"
"F21C5FEE0F8C1676BC9BC68D2B146673D02D881FB940F90A1098559C6797A221","59723","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\main_text\Genome_Medicine_Manuscript_AUTHOR_COMPLETION_REQUIRED.docx"
"F21C5FEE0F8C1676BC9BC68D2B146673D02D881FB940F90A1098559C6797A221","59723","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\portal_upload_preview\Genome_Medicine_Manuscript.docx"
"F2C80B467A6E000B3289407AA835DD8666B1684284A8D98032A063AC497C6DA2","2043","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\references\reference_verification_gateC8B.md"
"F2C80B467A6E000B3289407AA835DD8666B1684284A8D98032A063AC497C6DA2","2043","phase17_v7\gateC8B\20260821_editorial_literature_preflight\references\reference_verification_gateC8B.md"
"F3057664F8CE9EE04104E8F46A57D2BF367793B0663614E053FA283AE150BE0B","2775511","04_submission\journal_submission_im\additional_files\Supplementary_Information.docx"
"F3057664F8CE9EE04104E8F46A57D2BF367793B0663614E053FA283AE150BE0B","2775511","04_submission\journal_submission_im\portal_upload_required\Supplementary_Information.docx"
"F3109B4FE12D365142BDA46A683FC97130D2AE4F37A91AD0D07A3C1A9E49FD49","2991","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\submission_docs\cover_letter_genome_medicine_draft_v2_2026-07-27.md"
"F3109B4FE12D365142BDA46A683FC97130D2AE4F37A91AD0D07A3C1A9E49FD49","2991","04_submission\cover_letter_genome_medicine_draft_v2_2026-07-27.md"
"F3109B4FE12D365142BDA46A683FC97130D2AE4F37A91AD0D07A3C1A9E49FD49","2991","04_submission\package_genome_medicine_2026-07-27\submission_docs\cover_letter_genome_medicine_draft_v2_2026-07-27.md"
"F3109B4FE12D365142BDA46A683FC97130D2AE4F37A91AD0D07A3C1A9E49FD49","2991","04_submission\package_genome_medicine_2026-07-31\submission_docs\cover_letter_genome_medicine_draft_v2_2026-07-27.md"
"F36B86A5ADCAAE12DB160D74708104952CB6822D194AC7DBD82A7C53D275546D","2640","_phase17_review_pack\20260806_120548\payload\02_analysis\RUNBOOK_phase5_literature_signature_validation.md"
"F36B86A5ADCAAE12DB160D74708104952CB6822D194AC7DBD82A7C53D275546D","2640","_phase17_review_pack\20260806_120548\payload\04_submission\package_genome_medicine_2026-07-31\analysis_code\RUNBOOK_phase5_literature_signature_validation.md"
"F36B86A5ADCAAE12DB160D74708104952CB6822D194AC7DBD82A7C53D275546D","2640","02_analysis\RUNBOOK_phase5_literature_signature_validation.md"
"F36B86A5ADCAAE12DB160D74708104952CB6822D194AC7DBD82A7C53D275546D","2640","04_submission\package_genome_medicine_2026-07-27\analysis_code\RUNBOOK_phase5_literature_signature_validation.md"
"F36B86A5ADCAAE12DB160D74708104952CB6822D194AC7DBD82A7C53D275546D","2640","04_submission\package_genome_medicine_2026-07-31\analysis_code\RUNBOOK_phase5_literature_signature_validation.md"
"F3BFE02330358EF4C825DB1B3E7BF63A3022AC58459008CC4BF9A5CB8F55F561","315078","04_submission\.docx_render_qa\Supplementary_Information\contact_input\final-page-08.png"
"F3BFE02330358EF4C825DB1B3E7BF63A3022AC58459008CC4BF9A5CB8F55F561","315078","04_submission\.docx_render_qa\Supplementary_Information\page-8.png"
"F3D45F72422B8469F7DD0A6E888541075A1D090277E9F96D16565B5B44C5B805","3481","04_submission\journal_submission_im\additional_files\source_data\Figure1_source_data.csv"
"F3D45F72422B8469F7DD0A6E888541075A1D090277E9F96D16565B5B44C5B805","3481","04_submission\journal_submission\additional_files\source_data\Figure1_source_data.csv"
"F3D45F72422B8469F7DD0A6E888541075A1D090277E9F96D16565B5B44C5B805","3481","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\additional_files\source_data\Figure1_source_data.csv"
"F3D45F72422B8469F7DD0A6E888541075A1D090277E9F96D16565B5B44C5B805","3481","phase17_v7\gateC8BRF\20260825_author_release\source_data\Figure1_source_data.csv"
"F4C0C6A7772571972AD41B31714B422818CFEFA5702F11F727FFF01AC7E1AA38","213350","04_submission\journal_submission_im\internal_qc\wps_render_supplement\final-page-08.png"
"F4C0C6A7772571972AD41B31714B422818CFEFA5702F11F727FFF01AC7E1AA38","213350","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_supplement\final-page-08.png"
"F4C0C6A7772571972AD41B31714B422818CFEFA5702F11F727FFF01AC7E1AA38","213350","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_supplement\final-page-08.png"
"F54D7174FB885B4104641E75D9DC354E0F5BBE8C1A7D714F9418334D890CA9BA","251033","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\internal_qc\wps_render_main\Genome_Medicine_Manuscript_GateC8BR_AUTHOR_COMPLETION_REQUIRED_WPS.pdf"
"F54D7174FB885B4104641E75D9DC354E0F5BBE8C1A7D714F9418334D890CA9BA","251033","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\review_copies\Genome_Medicine_Manuscript_GateC8BR_AUTHOR_COMPLETION_REQUIRED_WPS.pdf"
"F56509CA2E2EC1C4E5E6BE89665C43EB5B59B4C2B4B2C55B6E980936A55889BD","116","_phase17_review_pack\20260806_120548\payload\Data\external_regulatory\GCST90558100\md5sum.txt"
"F56509CA2E2EC1C4E5E6BE89665C43EB5B59B4C2B4B2C55B6E980936A55889BD","116","Data\external_regulatory\GCST90558100\md5sum.txt"
"F56A457C90C6BF870FA6D99C8E27C339096B061572C023512C26834A22F06C2F","8923","04_submission\package_genome_medicine_2026-07-22\references\references_verified_crossref_2026-07-09.bib"
"F56A457C90C6BF870FA6D99C8E27C339096B061572C023512C26834A22F06C2F","8923","04_submission\package_working\references\references_verified_crossref_2026-07-09.bib"
"F5E238C9823D52C40BD9518862A55FE9914D0B08E258E867FCCE8EB4687AC684","22062","_phase17_review_pack\20260806_120548\payload\Data\processed\GSE196830_onek1k_cellxgene\source\cellxgene_collection_onek1k_gse196830.json"
"F5E238C9823D52C40BD9518862A55FE9914D0B08E258E867FCCE8EB4687AC684","22062","Data\processed\GSE196830_onek1k_cellxgene\source\cellxgene_collection_onek1k_gse196830.json"
"F645C191D6743A0FF0638CFD856F5636B419B38451E851A76937F41C9F935288","305692","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\internal_qc\wps_render_main\final-page-03.png"
"F645C191D6743A0FF0638CFD856F5636B419B38451E851A76937F41C9F935288","305692","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\internal_qc\wps_render_main\final-page-03.png"
"F645C191D6743A0FF0638CFD856F5636B419B38451E851A76937F41C9F935288","305692","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\internal_qc\wps_render_main\final-page-03.png"
"F6682D636C1FF3A1784E0B9E8AEFF5C5D1BB075176312E87FCB938F65C4DA897","4113","04_submission\journal_submission_im\additional_files\source_data\Supplementary_Figure_S5_source_data.csv"
"F6682D636C1FF3A1784E0B9E8AEFF5C5D1BB075176312E87FCB938F65C4DA897","4113","04_submission\journal_submission\additional_files\source_data\Supplementary_Figure_S5_source_data.csv"
"F6682D636C1FF3A1784E0B9E8AEFF5C5D1BB075176312E87FCB938F65C4DA897","4113","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\additional_files\source_data\Supplementary_Figure_S5_source_data.csv"
"F6682D636C1FF3A1784E0B9E8AEFF5C5D1BB075176312E87FCB938F65C4DA897","4113","04_submission\package_genome_medicine_gateC8BR_release_portability_preflight_2026-08-25\additional_files\source_data\Supplementary_Figure_S5_source_data.csv"
"F6682D636C1FF3A1784E0B9E8AEFF5C5D1BB075176312E87FCB938F65C4DA897","4113","04_submission\package_genome_medicine_gateC8BRF_author_release_2026-08-25\additional_files\source_data\Supplementary_Figure_S5_source_data.csv"
"F6682D636C1FF3A1784E0B9E8AEFF5C5D1BB075176312E87FCB938F65C4DA897","4113","04_submission\package_genome_medicine_gateC8BRP_journal_facing_prefreeze_2026-08-25\additional_files\source_data\Supplementary_Figure_S5_source_data.csv"
"F6682D636C1FF3A1784E0B9E8AEFF5C5D1BB075176312E87FCB938F65C4DA897","4113","04_submission\package_genome_medicine_gateC8S_2026-08-21\additional_files\source_data\Supplementary_Figure_S5_source_data.csv"
"F6682D636C1FF3A1784E0B9E8AEFF5C5D1BB075176312E87FCB938F65C4DA897","4113","phase17_v7\gateC8S\20260821_supplementary_traceability_freeze\supplementary_source_data\Supplementary_Figure_S5_source_data.csv"
"F69F055930BA70CD974497EBF4A38F44D39BCD6A280B3B0BD1FCFFDACE19F253","858301","04_submission\package_genome_medicine_gateC8B_editorial_preflight_2026-08-21\references\crossref_raw_gateC8B.json"
"F69F055930BA70CD974497EBF4A38F44D39BCD6A280B3B0BD1FCFFDACE19F253","858301","phase17_v7\gateC8B\20260821_editorial_literature_preflight\references\crossref_raw_gateC8B.json"
"F6B435926007CE388129ED052DB65AE64CC0447E8238DFCE41D502AF347F9457","2218","_phase17_review_pack\20260806_120548\payload\04_submission\figure_quality_qc\figure_quality_qc_2026-07-22.csv"
"F6B435926007CE388129ED052DB65AE64CC0447E8238DFCE41D502AF347F9457","2218","04_submission\figure_quality_qc\figure_quality_qc_2026-07-22.csv"
"F6B435926007CE388129ED052DB65AE64CC0447E8238DFCE41D502AF347F9457","2218","04_submission\package_genome_medicine_2026-07-22\internal_qc\figure_quality_qc_2026-07-22.csv"
"F6CBAF813CAAA0A85AAD077FCFDD36814D36A7A3EBCBD1B25212CEF90D710DFF","6178","_phase17_review_pack\20260806_120548\payload\01_manuscript\results_draft_v1_figures1_to3.md"
"F6CBAF813CAAA0A85AAD077FCFDD36814D36A7A3EBCBD1B25212CEF90D710DFF","6178","01_manuscript\results_draft_v1_figures1_to3.md"
"F71A70C2F3EB37E770C76C6980712A8E54318D9066D29C0CD06E837042E5C6A7","246934","04_submission\package_genome_medicine_gateC8S_2026-08-21\internal_qc\wps_render_main\Genome_Medicine_Manuscript_GateC8S_AUTHOR_COMPLETION_REQUIRED_WPS.pdf"
